time,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,pid,pitch,roll,yaw
2020-Jan-01 10:58:10,41.0,46.8,45.6,0.4,92.6,0.0,0.8,0.2,0.0,78.988,1,32.10687720714111,32.10687720714111,32.10687720714111
2020-Jan-01 10:58:15,36.875,48.9,83.92500000000001,0.325,95.925,0.0,0.9,0.1,0.0,112.01275,1,20.788675656412778,20.788675656412778,20.788675656412778
2020-Jan-01 10:58:20,32.75,51.0,122.25,0.25,99.25,0.0,1.0,0.0,0.0,145.0375,1,13.887396895037226,13.887396895037226,13.887396895037226
2020-Jan-01 10:58:25,21.2,22.8,26.2,0.4,93.6,0.0,0.8,0.2,0.0,50.67,1,31.399731146110796,31.399731146110796,31.399731146110796
2020-Jan-01 10:58:30,45.6,39.2,44.4,0.2,88.0,0.0,0.8,0.2,0.0,84.81800000000001,1,37.59272062271464,37.59272062271464,37.59272062271464
2020-Jan-01 10:58:35,20.4,6.0,67.4,0.2,86.2,0.0,0.6,0.4,0.0,74.18199999999999,1,16.776925512557817,16.776925512557817,16.776925512557817
2020-Jan-01 10:58:40,17.4,8.2,23.0,0.2,88.8,0.0,0.4,0.6,0.0,32.972,1,35.47322813411608,35.47322813411608,35.47322813411608
2020-Jan-01 10:58:45,0.0,0.0,6.0,0.0,94.0,0.0,0.0,1.0,0.0,6.0,1,0.0,0.0,0.0
2020-Jan-01 10:58:50,1.0,0.0,137.0,0.0,96.0,0.0,0.0,1.0,0.0,137.0,1,0.4182099414970967,0.4182099414970967,0.4182099414970967
2020-Jan-01 10:58:55,60.6,3.2,128.4,0.4,95.6,0.0,0.8,0.2,0.0,145.608,1,25.258693585630564,25.258693585630564,25.258693585630564
2020-Jan-01 10:59:00,7.0,13.4,25.8,0.4,94.6,0.0,0.4,0.6,0.0,31.221999999999998,1,13.537919034161712,13.537919034161712,13.537919034161712
2020-Jan-01 10:59:05,52.8,144.6,59.8,0.6,98.6,0.0,1.0,0.0,0.0,169.674,1,18.645874264135983,18.645874264135983,18.645874264135983
2020-Jan-01 10:59:10,10.6,23.6,40.6,0.2,98.2,0.0,0.4,0.6,0.0,49.942,1,12.719643037144413,12.719643037144413,12.719643037144413
2020-Jan-01 10:59:15,22.0,81.2,29.2,0.4,98.4,0.0,0.4,0.6,0.0,90.076,1,14.30298243937994,14.30298243937994,14.30298243937994
